starch_mixing_tank23top_ply,pulp_to_mixing_tank23,power_power_station24,recycled_liquid_top_ply,sum_bleached_pulp,flow_after_machine_chest21,steam_pressure_group1,steam_pressure_group2,level_condensate_bucket1,level_condensate_bucket1_valve_position,level_condensate_bucket2_valve_position,steam_group3_pressure,steam_group4under_pressure,steam_pressure4_over,pressure_yankee_cylinder,steam_group5under_pressure,steam_pressure5_over,pressure_condensate_bucket2,pressure_condensate_bucket5,production_paper_machine2,dry_production_vira,total_starch_paper_machine2,steamflow
28.53,170.17,217.17,1.3813,7.038,2792.3,89.794,169.59,324.88,35.973,29.124,234.84,249.91,250.06,249.53,250.13,250.29,173.13,84,11.12,163.04,50.762,19.034
28.372,169.35,219.37,1.3364,6.8935,2781.6,92.314,171.03,324.93,39.896,29.124,237.58,252.29,252.54,252.35,252.48,252.31,173.5,89.254,11.058,162.98,50.335,19.122
28.263,169.69,218.79,1.3364,6.7851,2788.2,92.986,170,320.23,37.809,28.891,238.15,253.29,253.46,252.67,253.34,253.13,173,86.5,11.051,162.49,50.612,19.251
28.068,168.13,214.69,1.3364,6.6867,2791.3,49.95,169.24,322.55,28.336,17.636,194.39,210.02,209.57,209.53,209.52,209.58,172.27,50.394,10.912,161.93,50.254,18.47
28.061,170.52,215.58,1.3287,6.8277,2811.5,41.192,161.23,327.7,28.01,20.688,185.62,201.08,201.13,200.68,201.67,201.1,163.67,39.968,10.932,163.79,49.883,18.388
28.061,168.82,218.35,1.3287,6.9235,2780.1,36.937,157.49,328.14,29.36,23.198,183.21,197.69,195.43,196.84,197.3,196.88,159,34.875,10.934,163.45,49.252,18.762
28.118,168.39,218.48,1.3287,6.9604,2770.7,55.195,170.79,331.52,34.37,23.198,201.29,215.02,215.35,215.13,216.01,215.4,170.63,51.5,10.934,163.38,49.299,19.525
27.923,168.71,210.58,1.3743,6.8106,2771.4,59.431,170.6,323.99,33.147,22.678,204.24,219.35,219.41,219.74,219.24,218.94,170.42,59.409,10.935,163.38,49.299,18.604
28.184,168.77,211.39,1.3743,6.7933,2768.6,67.363,170.6,323.96,32.124,23.987,212.3,226.99,226.69,226.85,226.67,226.71,170.88,64.625,10.951,163.72,49.918,18.979
28.055,168.82,208.79,1.3287,6.6997,2777.5,74.719,171.93,324.51,41.175,27.636,220.94,234.16,234.88,235.94,235.13,234.98,172.83,71.375,10.998,163.32,49.914,19.125
27.889,167.52,210.84,1.3287,6.8182,2764.8,71.835,169.44,324.51,34.942,26.462,217.87,232.11,231.7,232.66,235.13,232.52,171.38,67.875,10.975,160.19,49.854,18.537
27.814,167.04,211.98,1.2749,6.7505,2748.4,75.347,172.47,324.73,38.975,30.103,220.35,235.12,235.48,234.87,235.26,234.57,173.84,72.25,10.955,158.23,49.854,18.562
24.332,134.83,216.04,1.2207,5.1259,2233.5,5.9475,105.91,324.73,26.978,20.011,130.67,146.17,144.77,146.49,145.37,146.18,107.87,2.5,9.6654,128,48.307,16.704
22.215,134.61,12.828,1.073,5.4821,2205.2,28.355,148.58,327.32,30.922,24.69,173.13,188.26,187.66,187.28,188.46,188.38,149.64,24,9.5836,127.13,48.12,17.066
25.493,163.97,159.67,1.425,7.2539,2696.8,62.284,171.24,320.41,35.064,24.995,206.75,221.98,220.77,222.87,221.77,222.5,173.21,57.875,11.03,156.33,48.12,18.469
28.036,167.96,166.11,1.3258,6.6925,2766.6,49.217,170.07,326.04,28.812,22.239,194.27,209.41,209.16,209.39,209.44,209.51,173.21,45.5,11.034,161.66,50.397,18.808
28.245,167.59,286.36,1.3216,6.7113,2760.4,70.173,169.79,326.39,42.399,29.825,215.8,230.39,230.27,230.79,230.4,230.49,171.5,66.625,11.034,161.96,50.344,18.939
28.245,166.37,285.7,1.3666,6.7113,2741.2,71.309,169.97,327.67,35.852,29.025,216.53,231.95,231.91,231.89,232.51,231.83,171.38,67.125,11.118,161.34,50.857,18.862
28.238,166.85,257.28,1.374,6.6683,2745.5,67.86,169.84,331.08,37.529,27.689,212.8,228.11,227.19,227.9,228.12,228.22,171.25,64.25,11.118,159.66,50.84,18.67
27.881,168.95,262.97,1.374,6.89,2784.9,66.03,169.65,321.61,34.523,25.817,210.3,226.42,225.86,225.39,225.73,225.61,173.25,59.75,11.114,159.09,49.924,18.41
28.09,167.31,259.57,1.3287,6.8429,2754.3,60.066,168.23,326.59,34.523,24.724,205.31,220.4,225.17,225.22,225.36,224.94,172.83,59.5,11.165,159.05,50.651,18.742
28.126,165.99,256.1,1.3743,6.6237,2733.2,64.763,170.73,324.37,35.085,24.444,209.57,225.2,225.17,225.22,225.36,224.94,171.47,59.5,11.053,159.67,50.699,18.617
28.126,164.72,252.98,1.3287,6.6349,2722.3,68.618,169.69,322.84,37.749,27.799,213.15,228.77,225.39,228.15,225.81,228.66,172.13,63.25,11.115,160.38,50.643,18.457
27.863,167.02,257.12,1.3743,6.6731,2769.4,65.95,169.37,323.43,36.201,27.363,210.32,225.93,225.39,225.67,225.81,226.03,172,62.053,11.11,160.38,49.88,18.055
28.645,167.02,264.41,1.3743,6.6762,2809.4,73.709,169.4,322.43,33.763,30.314,217.71,233.27,232.34,232.05,232.96,232.66,174,67.125,11.11,160.7,50.462,18.773
28.078,166.54,260.18,1.3813,6.6762,2738.9,61.841,169.4,322.43,31.749,25.765,206.43,221.75,222,222.31,221.81,221.82,172.63,55.875,11.192,158.12,50.562,18.336
27.891,168.27,256.88,1.3364,6.6816,2768.2,58.644,168.95,322.73,36.594,27.916,204.62,218.86,218.29,219.04,218.93,219.1,172.88,54.126,10.973,158.12,50.263,18.066
27.972,168.26,258.6,1.3364,6.6816,2756.5,63.65,170.19,322.73,35.205,27.744,207.59,223.56,223.31,223.2,223.37,223.74,173.56,59.875,11.03,158.35,50.275,18.45
28.124,166.02,262.72,1.3364,6.7963,2749.9,60.799,170.19,325.51,34.469,27.181,205.6,220.57,219.84,220.53,220.15,220.18,172.27,55.625,11,159.87,50.353,18.331
28.015,166.23,264.81,1.3287,6.7581,2730.5,78.759,170.09,325.51,33.586,19.313,223.25,238.79,239.38,237.97,237.99,237.86,176.99,79.878,10.963,161.7,50.21,19.396
27.952,168.7,264.81,1.3287,6.7581,2769.7,65.857,169.51,325.64,33.568,24.112,211.5,225.95,225.88,226.38,226,226.33,171.38,64.375,11.027,162.73,50.181,19.065
27.927,168.7,264.77,1.3743,6.7491,2769.6,74.736,169.68,326.03,41.616,25.395,219.28,234.97,234.7,235.13,234.8,234.65,171.01,73.41,10.974,161.96,50.309,19.552
27.851,167.72,268.35,1.3364,6.834,2772.2,92.531,169.22,330.48,40.68,28.335,236.7,251.96,252.16,252.33,252.16,252.44,174,87,11.004,161.61,50.233,19.142
27.998,167.63,266.25,1.3364,6.8774,2749.1,95.555,169.82,330.65,40.68,25.962,239.83,255.26,256.52,255.18,255,254.52,174.2,89.75,11.01,160.17,50.058,19.109
27.643,166.39,264.99,1.3364,6.7924,2755.4,93.838,169.93,328.11,40.353,27.38,239.36,254.14,254.07,255.01,254.38,254.47,174.5,89.075,10.985,160.65,49.673,18.723
27.869,167.22,265.59,1.3364,6.8643,2770.3,99.779,169.93,322.68,42.263,28.607,244.82,259.89,259.96,260.51,259.96,259.87,174.32,95.875,11.102,159.98,50.236,19.266
27.943,167.3,265.2,1.3364,6.7572,2764.4,100.09,170.16,326.29,45.184,28.201,245.5,261.63,261.45,262.01,261.19,261.76,175.25,96.5,11.019,158.54,50.447,19.177
26.849,157.66,260.26,1.2907,6.3462,2606.5,59.182,169.91,318.82,32.422,24.682,204.42,219.61,217.07,219.17,219.63,218.84,170.63,56.971,10.544,147.26,48.736,17.501
25.754,154.76,228.94,1.231,6.3366,2550.6,43.295,121.54,324.45,28.644,27.215,197.14,212,212.49,211.09,211.81,212.05,128.79,41.75,10.371,144.14,47.064,17.107
25.427,154.53,231.16,1.231,6.3366,2544.2,56.435,135.67,324.45,35.77,28.318,211.88,226.49,226.51,226.86,226.21,226.65,142.68,53.496,10.347,144.64,46.602,17.312
25.901,155.16,230.01,1.231,6.2959,2542.2,55.705,136.21,323.45,33.651,27.973,209.77,225.92,224.24,225.17,225.59,225.81,141.5,52,10.357,145.35,47.365,17.567
25.703,154.67,228.15,1.231,6.2669,2542.5,52.786,133.9,333.88,39.403,28.066,207.17,222.49,220.92,222.57,221.94,222.39,139.77,50.93,10.331,145.33,47.081,17.567
25.823,153.73,227.96,1.231,6.3598,2537.2,58.537,138.97,328.82,35.009,28.066,213.48,228.57,221.63,228.65,228.21,228.65,145.39,56.125,10.389,146.56,47.287,17.599
25.904,153.65,230.62,1.231,6.3814,2528.9,50.811,131.09,324.28,35.009,25.262,204.69,220.38,221.63,220.46,220.43,220.26,136,47.125,10.359,147.21,47.339,17.826
25.644,155.27,232.65,1.231,6.3368,2549.3,53.858,135.07,324.58,35.431,26.613,208.12,223.57,223.68,223.98,223.65,223.1,138.88,51.375,10.359,148.14,47.145,17.786
25.655,155.82,232.55,1.231,6.3514,2559.1,49.286,130.22,324.58,34.143,28.551,203.62,218.66,219.68,218.57,219.01,219.03,134.73,45.875,10.359,146.78,47.757,17.498
25.696,156.91,229.95,1.231,6.4151,2558.5,48.101,127.39,326.57,33.964,28.588,203.18,218,218.2,219.14,218.28,218.17,133.67,45.875,10.355,147.27,47.332,17.27
25.804,156.48,231.67,1.231,6.3302,2561.6,58.049,137.38,319.59,33.964,29.12,212.96,227.81,227.67,228.35,227.39,227.57,144,54,10.363,147.47,46.867,17.321
25.849,157,230.35,1.231,6.3903,2560.6,55.35,133.91,313.3,33.511,28.467,210.52,225.11,226.28,225.23,225.68,225.31,141.14,51.597,10.364,148.57,47.009,17.81
25.892,156.37,230.09,1.231,6.3639,2560.6,63.207,143.73,326.25,37.903,28.045,218.39,233.3,233.74,232.86,233.57,233.74,148.15,60.502,10.364,149.41,47.181,17.81
25.666,155.74,230.09,1.231,6.4062,2559.9,64.074,143.68,325.08,35.085,28.399,219.16,234.32,234.47,233.87,234.31,234.1,151.1,63,10.364,147.69,47.122,17.726
25.507,155.19,228.91,1.231,6.4062,2559.9,63.925,143.68,333.19,41.287,28.399,219.16,234.13,234.41,233.51,233.79,233.43,150.99,55.375,10.367,146.58,47.122,17.398
25.73,154.73,227.49,1.231,6.4321,2561.1,63.925,144.01,317.07,33.903,28.296,219.6,234.13,234.41,233.51,233.79,233.43,150.99,61.457,10.378,145.13,47.56,17.476
25.652,154.41,227.93,1.231,6.2038,2545.3,63.587,144.71,338.3,37.153,27.889,218.97,233.8,232.75,234.6,233.55,234.24,151.6,59.935,10.351,144.96,47.013,17.476
25.636,154.62,227.65,1.231,6.1577,2530.2,63.009,144.65,340.58,43.125,29.141,217.49,232.01,233.43,232.29,232.8,233.06,151.6,59.25,10.401,143.29,47.463,17.506
25.657,153.1,227.8,1.1854,6.1518,2512.5,64.353,144.65,334.76,40.423,29.16,220.27,232.06,235.25,235.3,235.36,235.67,150.03,59.25,10.253,143.44,47.389,17.506
25.525,153.82,227.8,1.1854,6.3138,2519.5,62.575,142.83,317.7,32.695,29.12,216.72,232.06,231.92,231.43,231.49,231.28,150.03,62.821,10.301,143.37,47.166,17.504
25.263,154.63,228.37,1.231,6.3347,2530.7,67.54,147.31,329.09,42.3,29.12,221.88,237.71,237.23,236.64,237.16,237.52,153.5,63.2,10.333,141.93,46.977,17.727
25.298,154.64,230.18,1.2173,6.3347,2543.4,68.815,149.08,325.51,38.888,29.065,222.41,238.65,239.19,238.16,238.5,237.52,153.56,65.571,10.361,141.88,47.002,17.651
25.321,155.28,231.02,1.2173,6.3351,2548.1,67.969,149.18,326.53,37.818,29.008,222.59,237.87,237.73,237.09,237.6,237.43,153.92,65,10.361,140.96,47.161,17.521
25.383,154.8,231.36,1.2233,6.3965,2557.9,70.39,150.64,323.09,35.757,26.462,226.44,241.16,240.71,241.76,240.96,241.09,158.06,68.618,10.363,141.32,47.452,17.884
25.399,155.59,231.2,1.2233,6.2372,2556.1,69.853,148.34,328.93,39.144,28.142,225.28,240.06,240.36,240.98,240.36,240.09,155.22,66.75,10.368,141.57,46.981,17.63
25.448,156.59,232.07,1.2233,6.3006,2567.6,72.884,152.81,315.8,33.424,27.837,227.4,242.08,242.21,241.92,242.47,242,159.12,69.796,10.347,144.93,47.161,18.128
25.448,155.41,228.16,1.2233,6.2479,2564.4,72.403,151.41,313.31,29.355,26.709,226.61,242.32,242.47,241.79,242.04,241.92,158,68.25,10.352,146.44,47.242,17.917
25.408,154.15,228.64,1.2233,6.1572,2541.5,72.039,149.89,323.28,37.662,26.769,226.61,242.32,241.97,237.04,242.04,241.92,158,64.446,10.361,143.42,47.242,17.69
25.495,154.39,230.16,1.2233,6.2254,2540.5,72.039,152,322.61,35.342,26.769,226.95,242.8,241.97,242.84,242.59,242.41,158.09,70.25,10.318,142.87,47.227,17.745
25.493,154.6,229.74,1.2233,6.1746,2540.8,72.039,152.02,330.74,39.504,28.322,228.51,242.8,241.97,242.84,244.27,242.61,160.13,70.25,10.331,141.88,47.076,17.745
25.493,155.62,230.47,1.2233,6.3052,2545.8,71.834,152.02,328.22,39.504,27.358,227.56,242.64,241.78,242.78,242.18,242.61,158.39,69.75,10.415,143.35,47.119,17.655
25.635,154.99,229.96,1.2233,6.2174,2546.2,69.798,151,332.31,39.334,28.657,224.08,239.94,240.02,239.55,239.83,239.63,155.67,66.5,10.349,145.51,47.084,17.849
25.732,154.65,226.71,1.2233,6.2389,2538.6,63.885,144.29,315.18,32.205,26.844,219.65,234.46,233.85,234.72,234.63,234.53,151.24,61,10.378,145.2,47.126,17.855
25.516,155.67,228.9,1.2233,6.3722,2551.9,63.598,143.92,315.18,33.61,26.915,218.08,233.55,232.48,232.96,233.26,233.29,150,62,10.318,143.31,47.142,17.736
25.305,156.24,230.4,1.2233,6.3929,2553.9,24.658,106.06,314.58,26.97,26.915,181.2,196.19,196.63,195.53,195.78,196.22,112.23,29.002,10.308,141.65,47.142,16.604
25.462,156.32,231.1,1.2233,6.4522,2577.1,28.526,108.75,327.59,27.496,25.956,183.79,198.82,198.44,197.69,198.68,199.15,114.75,26.708,10.308,143.8,47.452,17.29
25.332,156.46,230.95,1.2233,6.3029,2578.9,38.154,117.04,327.86,30.545,27.83,193.24,207.66,207.43,208.18,207.8,207.94,124,37.625,10.366,143.37,47.209,17.71
25.43,156.68,229.9,1.2233,6.2144,2571,48.148,129.3,323.45,37.802,29.026,203.24,218.44,218.43,218.04,218.03,217.44,135.29,45.875,10.367,143.9,47.198,17.86
26.397,159.73,230.58,1.2233,6.4478,2635.8,49.985,130.46,324.29,35.614,28.601,204.86,220.05,219.25,218.04,220.03,217.44,137,48.375,10.343,147.93,47.198,17.86
26.347,159.4,232.79,1.276,6.4554,2631.3,47.525,128.38,321.65,29.367,27.013,202.2,217.61,217.47,217.81,216.76,217.32,134.59,46.315,10.404,147.95,47.403,17.623
26.168,158.7,232,1.276,6.4554,2602.2,43.346,123.47,326.4,31.274,27.319,198.13,213.12,213.23,213.38,212.89,213.48,131.49,41.38,10.316,148.19,46.884,17.599
26.472,158.77,230.37,1.276,6.5075,2612.1,42.88,122.41,328.45,32.75,27.966,198.27,212.68,213.02,212.67,212.88,212.78,127.53,42,10.337,148.76,47.256,17.587
26.336,162.22,230.36,1.276,6.4382,2657.7,59.906,140.03,326.92,39.206,27.16,214.5,230,229.47,229.57,229.48,229.93,145.63,58.121,10.388,149.95,47.273,18.318
26.415,162.44,228.58,1.276,6.5429,2664.1,50.28,130.44,321.86,30.251,20.847,205.3,220.15,221.23,220.27,220.44,219.88,138.48,50.375,10.11,148.41,46.495,18.369
28.147,184.36,238.02,1.3364,7.3573,3027.9,85.76,165.44,321.86,66.116,31.33,241.1,255.79,255.2,256.62,256.22,256.42,173.66,83.381,11.128,170.36,47.783,18.368
29.781,182.51,317.53,1.427,7.251,3017,74.733,155.04,321.1,37.869,25.385,230.16,244.94,243.31,245.1,244.71,244.51,161.88,72.5,11.16,166.27,50.581,19.065
29.708,181.25,317.47,1.427,7.3077,3003.1,63.361,143.09,321.1,34.479,24.859,217.89,233.36,231.74,232.92,233.08,232.56,151.38,59.861,11.101,166.4,50.648,18.586
30.174,180.34,319.17,1.427,7.2238,2978.7,54.65,135.03,320.93,32.123,26.393,209.17,224.54,223.23,224.81,224.77,224.76,140.88,53.5,11.175,166.4,50.982,18.581
30.628,180.48,316.96,1.427,7.1556,2999.2,70.424,150.94,331.15,35.535,25.109,224.82,240.31,240.78,240.11,240.31,239.82,157.47,67.199,11.39,169.32,51.373,18.581
31.035,182.46,314.31,1.4796,7.1908,3009.2,60.289,140.86,328.25,35.914,25.937,215.55,230.22,230.03,230.7,230.16,230.45,147.13,59.625,11.512,170.72,52.516,18.281
31.047,186.56,322.62,1.4796,7.4704,3073.1,78.22,157.48,326.22,37.597,26.324,232.76,247.25,247.04,246.82,246.57,247.39,164.25,76.125,11.554,173.96,52.316,18.874
31.684,183.56,320.96,1.4796,7.3143,3037.6,79.778,158.79,329.18,41.134,28.437,234.91,249.66,249.27,249.17,249.83,249.77,166.25,75.49,11.581,174.18,53.113,18.968
31.684,180.59,319,1.5246,7.1734,3037.6,79.491,157.97,329.28,38.594,28.437,234.3,249.24,249.27,249.17,249.29,249.38,166.25,75.49,11.618,175.28,53.105,18.671
31.654,184.93,320.15,1.5246,7.3456,3046.8,79.491,157.97,328.05,39.822,28.57,234.3,249.24,249.67,250.23,249.29,249.38,166.25,76,11.603,176.15,52.783,19.122
31.227,190.03,328.37,1.5246,7.5831,3124.5,78.818,159.26,320.24,38.337,28.212,233.73,250.11,249.62,249.18,249.28,249.5,166.07,76.752,11.611,171.16,53.332,18.488
30.921,190.04,326.68,1.5246,7.5905,3119.8,74.834,153.7,323.37,41.226,28.185,229.37,243.77,244.07,244.7,243.69,244.35,160.97,70.593,11.541,170.6,52.538,18.488
31.409,184.65,301.87,1.5246,7.3054,3039.7,74.18,153.28,329.71,39.556,27.898,228.91,245.11,243.7,243.6,244.31,244.69,160.38,72.875,11.495,173.1,52.443,18.478
31.585,180.37,300.83,1.5246,7.2191,2971,71.185,150.49,319.13,39.512,26.192,226.56,240.33,240.94,240.65,241.4,240.98,158.92,69.188,11.564,172.49,52.472,18.604
30.987,177.53,295.86,1.5246,7.1849,2941.5,69.549,150.15,332.07,34.771,27.547,225.24,239.01,239.74,239.85,239.57,239.79,155.5,67.625,11.469,170.36,52.472,18.215
31.093,179.06,296.47,1.5246,7.1196,2950.8,67.19,148.51,321.84,39.512,27.673,221.95,236.45,237.15,236.79,237.27,237.04,153.87,63.875,11.532,169.01,52.566,18.313
30.476,181.63,301.18,1.4796,7.21,2984.7,77.875,158.18,329.35,40.043,29.02,233.79,248.62,248.44,248.08,248.66,248.05,165.25,75.033,11.557,168.39,52.339,18.864
30.561,181.76,300.2,1.434,7.211,3005.2,70.98,152.31,329.35,39.264,31.682,226.48,241.97,242.41,242.22,242.21,242.29,158.25,69.105,11.503,166.94,52.436,18.575
30.494,183.71,301.39,1.434,7.2912,3027.7,69.672,152.31,329.17,38.977,30.79,225.5,240.29,240.29,240.61,239.52,239.89,157.13,68.503,11.474,166.91,52.658,18.528
30.471,185.45,300.55,1.434,7.2877,3046.5,73.098,152.56,329.17,38.803,28.801,228.24,243.04,243.01,243.1,243.26,243.2,159.13,70.25,11.513,166.3,52.847,18.53
30.618,182.37,306.95,1.434,7.204,3008.6,73.71,157.51,329.87,38.353,28.085,228.42,248.52,243.59,248.12,243.26,243.5,163.03,75.172,11.461,169.12,52.565,18.885
30.767,178.56,305.41,1.434,7.0366,2935.4,78.049,154.86,328.93,36.123,27.546,232.83,248.52,248.3,248.12,247.69,247.94,161.5,72.625,11.473,168.07,52.394,18.885
30.194,186.72,312.96,1.4796,7.3452,3073.7,78.547,158.99,328.93,40.009,28.477,233.16,248.9,248.86,248.25,248.37,248.1,167.68,73.625,11.505,166.43,52.699,18.897
30.283,183.17,317.51,1.4796,7.2112,2998.6,75.165,154.01,324.2,37.3,30.788,230.83,245.36,245.74,245.29,244.62,245.36,159.97,71.238,11.368,165.84,52.565,18.661
30.234,181.61,317.68,1.4796,7.1741,2995.7,73.084,151.93,324.77,38.37,27.472,228.7,243.29,243.91,243.51,243.73,243.84,160.71,70.625,11.421,166.07,52.304,18.31
29.967,184.74,317.44,1.434,7.2664,3035.2,67.968,146.9,330.34,38.224,27.53,222.89,238.04,238.05,237.62,238.16,237.63,154.63,65.75,11.39,164.84,52.182,18.573
29.425,189.29,305.32,1.389,7.5186,3130.7,76.671,158.95,321.6,39.331,28.914,232.14,247.39,248.31,246.96,247.24,246.95,165.27,72.153,11.388,163.81,52.144,19.011
29.617,189.99,285.27,1.389,7.4706,3130.7,79.369,159.69,319.08,36.654,28.914,235.23,249.53,250.42,250.07,250.05,249.53,165.28,76.875,11.433,163.87,52.292,18.888
29.532,189.91,289.07,1.389,7.4706,3132.1,79.332,159.69,318.47,37.616,28.975,234.13,249.75,250.58,249.29,249.58,249.09,165,75.872,11.425,163.87,52.482,18.894
29.866,187.06,284.31,1.434,7.4667,3073.9,78.521,151.09,322.43,68.753,29.243,237.41,252.2,253.01,252.53,251.77,251.32,159.8,75.872,11.416,164.35,52.144,18.732
29.83,186.45,269.93,1.434,7.285,3070.1,71.753,151.57,322.43,48.74,29.243,231.78,246.46,246.45,247.18,246.87,246.51,163,67.5,11.416,165.68,51.838,18.785
29.911,186.38,269.3,1.434,7.3718,3070.1,71.266,151.57,321.48,36.411,29.053,225.01,239.64,239.63,240.26,239.94,239.58,157.5,67.5,11.41,165.97,51.964,18.593
29.632,184.92,269.27,1.434,7.3697,3038.2,74.27,151.78,320.73,35.319,28.028,227.68,242.33,242.3,242.42,241.76,242.17,158.5,72.125,11.41,165.88,51.763,18.54
30.404,184.68,269.27,1.434,7.2377,3038.2,76.821,154.72,318.95,35.9,27.545,230.08,244.79,244.02,244.96,244.94,244.97,162.38,72.25,11.418,168.23,51.816,18.692
29.934,183.3,269.41,1.434,7.3007,3022.3,80.941,158.23,326.31,37.808,27.765,234.68,249.16,248.9,249.67,249.44,249.32,166.38,77.625,11.387,166.71,51.816,18.803
29.713,183.47,269.23,1.434,7.1974,3025.6,81.127,160.77,325.08,39.391,27.765,234.3,249.39,249.18,248.92,248.98,249.19,167.62,78.875,11.289,165.96,51.731,18.786
29.987,181.9,268.2,1.434,7.2439,3000.6,77.793,160.22,321.39,39.447,27.337,234.3,245.87,246.22,245.46,245.53,245.71,167.62,73.75,11.324,167.5,51.496,18.655
30.23,181.69,269.89,1.434,7.274,3001.7,81.698,160.22,330.55,40.955,28.767,234.84,250.03,250.18,250.03,250.03,246.27,168.09,73.75,11.324,168.31,51.344,18.867
30.657,181.69,263.73,1.434,7.1416,3001.5,78.762,157.53,330.91,40.672,27.692,231.47,246.8,246.83,246.52,246.56,246.27,164.28,73.75,11.317,170.01,52.218,18.849
30.416,181.95,268.93,1.434,7.181,3001.5,75.762,154.26,321.69,36.795,27.667,229.56,244.14,244.14,244.43,244.47,244.87,160.75,73,11.385,169.05,52.255,18.594
30.186,184.94,268.96,1.434,7.1875,3001.5,80.209,159.71,325.96,38.193,27.534,234.47,249.24,249.85,249.41,248.98,248.93,166.3,77.875,11.383,169.05,51.991,18.98
30.205,182.91,266.2,1.434,7.2443,2999.2,77.119,155.38,326.36,38.823,30.23,230.38,245.53,245.06,245.33,245.69,245.47,162.63,74.375,11.392,169.45,51.777,18.856
30.205,185.88,270.2,1.434,7.4105,3050.2,74.959,153.03,323.88,36.51,27.991,226.71,242.82,243.3,242.24,242.94,242.97,160.02,71.743,11.43,171.21,52.058,18.429
30.14,188.65,270.2,1.4417,7.4468,3098.4,84.971,162.37,315.89,37.225,28.87,238.42,254.25,252.7,253.51,253.12,253.46,168.5,80.5,11.589,171.51,52.33,19.102
30.398,190.17,270.18,1.4417,7.4783,3111.5,88.806,162.37,329.24,41.825,29.168,242.61,257.75,252.7,257.76,257.23,257.44,173.3,84.5,11.542,171.49,52.733,19.102
30.447,189.14,271.35,1.434,7.4576,3112.4,83.871,161.72,323.34,38.097,28.578,236.74,251.74,252.32,251.13,251.85,252.02,170.38,83,11.512,169.54,52.879,19.102
30.388,190.39,269.38,1.434,7.5532,3125.1,96.012,169.9,323.43,42.636,29.002,249.63,264.28,264.52,264.61,264.29,264.05,176.75,94.125,11.554,169.01,52.947,19.21
30.388,187.15,266.77,1.434,7.3423,3068.4,91.334,168.88,332.26,45.428,28.973,245.07,259.41,259.37,260.06,259.97,259.77,176.75,89.875,11.538,171.15,52.495,18.985
30.809,185.72,270.24,1.434,7.4276,3052.5,98.279,169.48,333.83,50.035,29.451,254.59,268.93,269.18,261.06,269.19,269.02,176.88,90.375,11.471,170.6,52.347,19.438
30.809,183.04,265.98,1.434,7.4065,3006.4,94.022,169.45,322.07,39.022,28.723,246.5,261.91,261.21,261.06,261.69,261.45,177.13,90.375,11.474,171.02,52.546,19.233
30.276,186.99,269.37,1.434,7.4065,3071.6,96.055,169.92,323.68,47.75,29.343,249.39,264.32,264.15,264.39,264.35,264.15,177.25,90.375,11.428,168.94,52.467,19.233
30.185,186.35,267.56,1.434,7.4155,3057.9,96.269,169.82,323.68,63.89,30.673,249.58,263.97,262.93,263.83,263.85,263.43,177.38,91,11.414,168.4,52.396,19.389
30.455,183.71,268.7,1.434,7.364,3032.7,99.396,170.48,344.03,54.865,30.364,255.19,270.19,269.41,270.13,270.35,270.12,177.38,95.625,11.409,168.7,51.961,19.389
29.952,184.32,267.16,1.434,7.246,3029.2,98.824,169.95,317.33,47.383,30.364,252.11,267.03,266.2,267.35,266.49,267.07,177.38,95.375,11.365,166.44,51.807,19.399
29.677,183.39,266.92,1.434,7.3251,3023.9,88.961,169.7,336.44,63.034,30.434,241.63,257.11,256.5,256.93,257.36,257.5,173.13,87.253,11.258,165.09,51.405,18.643
29.741,184.97,268.77,1.389,7.2597,3023.2,91.213,169.7,325.84,42.935,29.233,244.29,259.5,259.93,260.14,259.79,257.5,173.25,89.875,11.348,165.69,51.405,18.868
29.723,184.09,264.87,1.389,7.3064,3007.4,90.113,168.08,323.62,40.855,28.778,243.17,257.97,258.01,258.1,258.08,257.41,173.25,85.625,11.161,165.69,51.397,19.071
29.76,184.09,265.59,1.389,7.3303,3018.4,89.007,167.63,327.77,41.203,28.629,241.59,256.79,258.11,256.11,256.8,256.6,172.63,84.625,11.284,165.7,51.466,18.962
29.642,183.63,265.32,1.434,7.298,3017.4,90.504,168.78,331.83,44.779,28.796,243.62,258.47,258.4,258.58,258.68,258.53,174.25,87.75,11.34,165.07,51.278,19.296
29.952,183.63,265.32,1.434,7.1926,3012.7,86.169,164.07,326.67,44.779,28.796,239.45,254.48,254.5,254.29,254.17,254.6,171.13,82.512,11.296,166.24,51.43,19.055
29.728,183.63,265.27,1.434,7.1998,3019.4,83.098,169.79,326.31,45.044,30.356,248.18,262.95,262.63,262.74,262.76,262.76,176.38,82.5,11.267,166.97,51.089,19.245
29.748,183.63,266.91,1.389,7.1998,3019,83.184,169.5,326.31,40.605,28.304,248.84,263.75,264.21,264.5,264.2,264.12,175.78,82.5,11.327,166.62,51.165,19.182
29.714,179.76,266.34,1.389,7.1162,2963,76.394,166.43,320.97,36.049,28.844,241.51,256.29,257.08,256.96,257.24,256.59,172.75,76.25,11.225,165.67,51.165,18.946
29.51,179.87,264.93,1.434,7.0216,2955.5,81.459,171.01,320.97,37.748,28.777,247.16,261.65,261.68,262.58,261.05,261.58,176.5,79.75,11.181,165.61,51.165,19.285
29.498,181.7,268.26,1.434,7.2063,2981.1,81.203,169.72,321.13,37.859,28.425,246.9,261.4,262.08,262.32,261.46,262.09,177,80.875,11.209,165.79,51.176,19.145
